Date,Title,Categories,Lyrics,Tag
Apr 13,Jesus On The Radio (Daddy On The Phone) Lyrics – Keep it together,English Lyrics,"Jesus On The Radio (Daddy On The Phone) Lyrics<BR><BR><BR>5 a.m., march 16<BR>jesus on the radio<BR>you took a photograph of me<BR>in your yellow bucket seat<BR>its too high, its too wide<BR>you’re so low you don’t know<BR>to get through, to go around<BR>so don’t look back<BR>there ain’t nothing there to see<BR>once was like you<BR>can’t say i recognize that face<BR>in that picture that you keep<BR>its too high, its too wide<BR>you’re so low you don’t know<BR>to get through, to go around<BR>to get through, to go around<BR><BR><BR><BR>lyrics:jesus on the radio (daddy on the phone)<BR>album:keep it together<BR>artist:guster<BR>","Jesus On The Radio (Daddy On The Phone) Lyrics,Guster lyrics,Guster song lyrics,Jesus On The Radio (Daddy On The Phone) lyrics,Keep it together lyrics,Keep it together song lyrics,jesus on the radio (daddy on the phone),keep it together,guster"
Apr 13,I Haven’t The Time To Be A Millionaire Lyrics – Selection Of Frank Sinatra 2,English Lyrics,"I Haven’t The Time To Be A Millionaire Lyrics<BR><BR><BR>by a country road wild roses grow that need my special care,<BR>so i haven’t time to be a millionaire.<BR>and a cheerful brook on a mountain side, is sad when i’m not there,<BR>so i haven’t time to be a millionaire.<BR>and a friendly gang of robins are peeved when i forget,<BR>that i’m the second tenor in their quartet.<BR>so with all the things i have to do, i’m very much aware<BR>if i wished for wealth it wouldn’t be quite fair<BR>`cause i haven’t time to be a millionaire.<BR><BR><BR><BR><BR>lyrics:i haven’t the time to be a millionaire<BR>album:selection of frank sinatra 2<BR>artist:frank sinatra<BR>","I Haven’t The Time To Be A Millionaire Lyrics,Frank Sinatra lyrics,Frank Sinatra song lyrics,I Haven't The Time To Be A Millionaire lyrics,Selection Of Frank Sinatra 2 lyrics,Selection Of Frank Sinatra 2 song lyrics,i haven’t the time to be a millionaire,selection of frank sinatra 2,frank sinatra"
Apr 13,Collide Lyrics – Stop All the World Now,English Lyrics,"Collide Lyrics<BR><BR><BR>the dawn is breaking<BR>a light shining through<BR>you’re barely waking<BR>and i’m tangled up in you, yeahi’m open, you’re closed<BR>where i follow, you’ll go<BR>i worry i won’t see your face<BR>light up againeven the best fall down sometimes<BR>even the wrong words seem to rhyme<BR>out of the doubt that fills my mind<BR>i somehow find<BR>you and i collidei’m quiet you know<BR>you make a first impression<BR>i’ve found i’m scared to know<BR>i’m always on your mindeven the best fall down sometimes<BR>even the stars refuse to shine<BR>out of the back you fall in time<BR>i somehow find<BR>you and i collidedon’t stop here<BR>i’ve lost my place<BR>i’m close behindeven the best fall down sometimes<BR>even the wrong words seem to rhyme<BR>out of the doubt that fills my mind<BR>i somehow find<BR>you and i collideyou finally find<BR>you and i collide<BR><BR><BR><BR>lyrics:collide<BR>album:stop all the world now<BR>artist:howie day<BR>","Collide Lyrics,Collide lyrics,Howie Day lyrics,Howie Day song lyrics,Stop All the World Now lyrics,Stop All the World Now song lyrics,collide,stop all the world now,howie day"
Apr 13,Youth Body Expression Explosion Lyrics – Piece Of Cake,English Lyrics,Youth Body Expression Explosion Lyrics<BR><BR><BR>[instrumental]<BR><BR><BR><BR>lyrics:youth body expression explosion<BR>album:piece of cake<BR>artist:mudhoney<BR>,"Youth Body Expression Explosion Lyrics,Mudhoney lyrics,Mudhoney song lyrics,Piece Of Cake lyrics,Piece Of Cake song lyrics,Youth Body Expression Explosion lyrics,youth body expression explosion,piece of cake,mudhoney"
Apr 13,Roll With Me Lyrics – Blaque,English Lyrics,"Roll With Me Lyrics<BR><BR><BR>[shamari]<BR>mmm, yeah baby, ooohh, ohhhi’ve got to know what’s going on baby<BR>why things ‘tween us they are so shady<BR>i thought we had, had an understanding<BR>that it would go down when i’m good and readybridge:<BR>it was all a simple thing that made,<BR>(that made me wanna get with you be your boo)<BR>when you started trippin’, running games<BR>(so now you gotta choose, that’s why i’m tellin’ you)chorus:<BR>if you’re gonna roll with me, baby let me know<BR>if all you wanna do is get down, then you gotta go<BR>baby i’ll let you know when it’s right for me<BR>so baby in the meantime<BR>i think you need to get to know, know, know mewhy you tell me, you wanna be with me<BR>i feel that it’s just a hit and a run while baby<BR>lately i’ve been checkin’ out the facts<BR>that’s why i won’t get up on my backbridge<BR>chorusnatina’s rapchorus till fade<BR><BR><BR><BR><BR>lyrics:roll with me<BR>album:blaque<BR>artist:blaque<BR>","Roll With Me Lyrics,Blaque lyrics,Blaque song lyrics,Roll With Me lyrics,roll with me,blaque,blaque"
Apr 13,The Pursuit Of Accidents Lyrics – Pursuit Of Accidents,English Lyrics,"The Pursuit Of Accidents Lyrics<BR><BR><BR>this colour is a<BR>one, twojust thought of that<BR><BR><BR><BR><BR>lyrics:the pursuit of accidents<BR>album:pursuit of accidents<BR>artist:level 42<BR>","The Pursuit Of Accidents Lyrics,Level 42 lyrics,Level 42 song lyrics,Pursuit Of Accidents lyrics,Pursuit Of Accidents song lyrics,The Pursuit Of Accidents lyrics,the pursuit of accidents,pursuit of accidents,level 42"
Apr 13,Coming Back Lyrics – Snuff The Punk,English Lyrics,"Coming Back Lyrics<BR><BR><BR>he’s coming back<BR>he’s coming back for me and you<BR>3xit’s the low down, the showdown, brothers ready to throw down<BR>no need for us to go down, the truth is what we know now<BR>that we have we have life through my lord, christ jesus<BR>no one can love you more than to do the things that he did<BR>so give him your pass so that he can start to mold ya<BR>full fledged, dedicated, hardcore, christian soldier<BR>spiritual war, it’s a spiritual bout<BR>and we’re the first ones in p.o.d. and we’re the last ones outhe’s coming back<BR>he’s coming back for me and you<BR><BR><BR><BR>lyrics:coming back<BR>album:snuff the punk<BR>artist:p.o.d.<BR>","Coming Back Lyrics,Coming Back lyrics,P.O.D. lyrics,P.O.D. song lyrics,Snuff The Punk lyrics,Snuff The Punk song lyrics,coming back,snuff the punk,p.o.d."
Apr 13,Don’t Let Go Lyrics – Whirlpool,English Lyrics,"Don’t Let Go Lyrics<BR><BR><BR>we’ve no footprints to follow<BR>no trace in the sand<BR>no star sign to guide us<BR>through this no man’s land<BR>with poison to swallow<BR>diversion at hand<BR>no shelter to hide us<BR>and no masterplan<BR>our future might kill us<BR>our past maybe too<BR>the joy and the sorrow<BR>it’s in all – all that we dowhere’s our guardian angel<BR>and fortune to choose?<BR>we’ve got only each other<BR>and there’s no excuse<BR>my tv might kill us<BR>your cigarettes too<BR>the songs and the records<BR>it’s up to me and to youdon’t let go ohoohohoohoh<BR>don’t let go ohoohohoohoh<BR>don’t let go, we’ll find our own way<BR>i won’t lead us astray<BR>don’t let go, it might not be today<BR>oh baby let me staywe feel sleepy and hollow<BR>but can’t seem to rest<BR>searching for a way out<BR>tell me is this a test?<BR>or is someone just playing<BR>a cruel dirty joke<BR>we’re clutching at straws<BR>like it’s our final hope?<BR>only love now can heal us<BR>but it always takes two<BR>where is calm and the silence<BR>with all – all we’ve been through?chorus<BR><BR><BR><BR><BR>lyrics:don’t let go<BR>album:whirlpool<BR>artist:lovebugs<BR>","Don’t Let Go Lyrics,Don't Let Go lyrics,Lovebugs lyrics,Lovebugs song lyrics,Whirlpool lyrics,Whirlpool song lyrics,don’t let go,whirlpool,lovebugs"
Apr 13,Jesse James (another Version) Lyrics – The Long Riders,English Lyrics,"Jesse James (another Version) Lyrics<BR><BR><BR>(neil morris)i’ll tell you about jesse and frank james<BR>my grandfather was personally acquainted with them<BR>my grandfather lived in the southern edge of baxter county, arkansas<BR>and they stayed all night with him lots of nights<BR>and my grandfather told me there was a lot of those robberies that was layed to jesse and frank james<BR>and he knew they didn’t do it ’cause they was at his place when it happened<BR>but you couldn’t tell the public that<BR>when they get their minds made up that somebody’s done something<BR>why the public’s gonna stick to it anyway<BR>my grandfather, he knew them as boys<BR>and they could come to his place and go without anybody paying attention ’cause nobody expected them<BR>down in arkansas, see, ’cause they was from missouri<BR>now that’s the story that my grandfather told me when i was just a boy<BR>and he said that frank james, at that world’s fair,<BR>i think it was 1901 in st. louis him and jesse were both there<BR>my grandfather and frank james were together there<BR>and that frank james offered to bring jesse there alive<BR>he said that the man that the ford boys killed wasn’t jesse james at all<BR>but the fellow they killed was just about the size of jesse and he was red headed<BR>and he wasn’t any relation to the fords<BR>see, jesse james was a known cousin to charles and bob ford<BR>that’s what my grandfather said<BR>he said jesse and frank were not even in that part of the country when that fellow was killed<BR>and the ford boys, why, they collected a thousand dollars for killing jesse james!<BR>now the song says that the ford boys killed jesse<BR>none of us up here in the mountains believe that, no sir!<BR><BR><BR><BR><BR>lyrics:jesse james (another version)<BR>album:the long riders<BR>artist:ry cooder<BR>","Jesse James (another Version) Lyrics,Jesse James (another Version) lyrics,Ry Cooder lyrics,Ry Cooder song lyrics,The Long Riders lyrics,The Long Riders song lyrics,jesse james (another version),the long riders,ry cooder"
Apr 13,Lagrimas Lyrics – Este Mundo,English Lyrics,"Lagrimas Lyrics<BR><BR><BR>we haven’t lyrics of this song. please, add<BR>these lyrics for other users. use “correct”. thanks to you.<BR><BR><BR><BR><BR>lyrics:lagrimas<BR>album:este mundo<BR>artist:gipsy kings<BR>","Lagrimas Lyrics,Este Mundo lyrics,Este Mundo song lyrics,Gipsy Kings lyrics,Gipsy Kings song lyrics,Lagrimas lyrics,lagrimas,este mundo,gipsy kings"
Apr 13,My Advice 2 You Lyrics – Moment of Truth,English Lyrics,"My Advice 2 You Lyrics<BR><BR><BR>way past the days of the deuce me and you stays a crew<BR>only a few percent knew what me and you went through<BR>we’ve been sent to dominate, these corny come-lates<BR>and set this crooked rap shit straight from crenshaw to castlegate<BR>like pete and cl, i reminisce over days<BR>from the streets of boston to new york and all the ways<BR>for certain niggaz to blow up, and crime paid<BR>but my praise goes to the most high<BR>cause some nights i got so wild yo, i almost died<BR>some stuff i got into, really scarred my mental<BR>pops wasn’t tryin to hear it, cause of what he been through<BR>still, like my nigga havoc said, sometimes you gotta<BR>hit your crew off, so they can make some bread<BR>cause no matter the weather, niggaz be needin cheddar<BR>and things in this world are more fucked up than ever<BR>so let’s make this bond to keep this hip-hop strong<BR>you a man baby pop you know right from wrong<BR>so stay out of trouble, and that goes for me too<BR>that’s what we need to do, that’s my advice to you…you remember what happened last time, when you got knocked<BR>doin your thing, sewin shit up on the block<BR>you need to stop, fore you get caught again<BR>or you get shot and i lose another friend""any man with the plan is precise with his life""""think twice""my advice to you, cut down on champagne and booze<BR>for a nigga like me, most time that shit’s bad news<BR>it’s like lightin a fuse whether it’s sneakers or shoes<BR>cause somebody always wanna step up to start a feud<BR>it’s like set-tin it off but not the movie<BR>plus let’s get some real women forget floozies and the groupies<BR>cause they spell mad problems from watts to harlem<BR>and the bullshit won’t stop long as the world’s revolvin<BR>and i recall when niggaz knew my pops had clout<BR>but they didn’t know my sorry ass was gettin kicked out<BR>and they was seein if i wanted to come bubble with them<BR>and make my ends triple and double with them<BR>and get in trouble with them, now memories of them<BR>i wear em in my heart like a emblem<BR>i doubt we’d ever be bigtime sellin dope coke or dust<BR>it’s killin us, let’s take our people and make a exodus<BR>annhilation, inhilation through the lungs<BR>or extermination, by the use of dirty guns<BR>triple beam dreams and drug schemes of mad cream<BR>could be a sad scene when you go to that extreme""any man with the plan is precise with his life""""think twice""""my advice is to you…""<BR><BR><BR><BR>lyrics:my advice 2 you<BR>album:moment of truth<BR>artist:gang starr<BR>","My Advice 2 You Lyrics,Gang Starr lyrics,Gang Starr song lyrics,Moment Of Truth lyrics,Moment Of Truth song lyrics,My Advice 2 You lyrics,my advice 2 you,moment of truth,gang starr"
Apr 13,Manx Needs Women Lyrics – Zappa In New York,English Lyrics,"Manx Needs Women Lyrics<BR><BR><BR>we haven’t lyrics of this song. please, add<BR>these lyrics for other users. use “correct”. thanks to you.<BR><BR><BR><BR><BR>lyrics:manx needs women<BR>album:zappa in new york<BR>artist:frank zappa<BR>","Manx Needs Women Lyrics,Frank Zappa lyrics,Frank Zappa song lyrics,Manx Needs Women lyrics,Zappa In New York lyrics,Zappa In New York song lyrics,manx needs women,zappa in new york,frank zappa"
Apr 13,Never Been To Spain Lyrics – Live At Madison Square Garden,English Lyrics,"Never Been To Spain Lyrics<BR><BR><BR>(words & music by hoyt axton)<BR>well i’ve never been to spain<BR>but i kinda like the music<BR>say the ladies are insane there<BR>and they sure know how to use it<BR>they don’t abuse it<BR>never gonna loose it<BR>i can’t refuse itwell, i’ve never been to england<BR>but i kind of like the beatles<BR>so i headed for las vegas<BR>only made it out to needles<BR>can you feel it<BR>must be weary<BR>oh so good… oh feel so goodwell i’ve never been to heaven<BR>but i’ve been in oklahoma<BR>well, they tell me i was born there<BR>but i really don’t remember<BR>in oklahoma or arizona<BR>what does it matter<BR>what does it matter<BR><BR><BR><BR><BR>lyrics:never been to spain<BR>album:live at madison square garden<BR>artist:elvis presley<BR>","Never Been To Spain Lyrics,Elvis Presley lyrics,Elvis Presley song lyrics,Live At Madison Square Garden lyrics,Live At Madison Square Garden song lyrics,Never Been To Spain lyrics,never been to spain,live at madison square garden,elvis presley"
Apr 13,Chyna Whyte Lyrics – Chyna Doll,English Lyrics,"Chyna Whyte Lyrics<BR><BR><BR>chyna white.. uh.. chyna white uh.y’all know me right?<BR>i’m that same bitch y’all niggas want for half price<BR>same bitch y’all niggas be blamin’ all y’all problems on<BR>i’m the reason why half y’all niggas<BR>can’t even go in your moms’ crib no moreuh.. i’m the type of bitch leave a nigga nose stiff<BR>and get his hoes hit, make his toes shift<BR>tell the mans and them, look, y’all ain’t have shit<BR>’til y’all motherfuckers switch and smoke this shitthe reason mike fucked around and moped his bitch<BR>in his jones, little son troy is loc-ed and shit<BR>i ain’t the cause of niggas with knives that tote this shit<BR>it’s when they spit cuz niggas came up real short with they shitand i’m on a nigga like novicane, straight to the brain<BR>shoot it up and get both his nose and toes at the same<BR>nigga’s gave me nickname, chyna, last name white<BR>guaranteed to have your ass open first nightbad bitch, slanted eyes, powdered with white<BR>somethin’ special, not your average baddest little thing in sight<BR>i know this dude ritz that fucked with a bitch<BR>get you right, matter of fact, dude could get her half priceno shit, she got a crew that ain’t nothin nice, dime shit<BR>had y’all motherfuckers believin’ that y’all can fly and shit<BR>matter fact mel, used to fuck a girl trish gal<BR>unique hit little e and bomb bags heroinnow they assed out, in the hood massed out<BR>gave a rex and tim’s fucked up with they gats out<BR>wit no loveill nana, ill nana, i need ten dollars, ill nana<BR>baby i can’t give you no more money<BR>what you mean you can’t give me no money?<BR>man, boy, where’s my tv?<BR>nana, i smoked the tvuh, no love, changed a few thugs, new drugs<BR>niggas started stashin’ things on mother gasten<BR>hottest shit to hit the streets, divide peeps<BR>divide crew love, fuck trees, now it’s oz’ssmall leaks and niggas with false leads and nosebleeds<BR>vein popped, pop shells and close sales<BR>bitches, they nose frail, got the word that coke saleuh, flip it once you can match a nigga bail<BR>uh, flip it twice you officially on<BR>had the richest niggas fucked up, kissin’ your thong<BR>mystery’s onuh, flip it three times, you straight, crib on a lake<BR>cristal and cheese cake, cock sucker d shake, niggas flake<BR>huh, flip it once more, you’re leary, huh<BR>feds in your ass, skid money don’t make money<BR>what happened to get money? the bitches, the cars and brick money<BR>the spot on bain bridge<BR>y’all niggas ain’t claimin’ shit now, huh<BR>y’all know me now, fucked up in the game<BR>no love, no love.<BR><BR><BR><BR><BR>lyrics:chyna whyte<BR>album:chyna doll<BR>artist:foxy brown<BR>","Chyna Whyte Lyrics,Chyna Doll lyrics,Chyna Doll song lyrics,Chyna Whyte lyrics,Foxy Brown lyrics,Foxy Brown song lyrics,chyna whyte,chyna doll,foxy brown"
Apr 13,You Tripped At Every Step Lyrics – Brutal Youth,English Lyrics,"You Tripped At Every Step Lyrics<BR><BR><BR>take your tiny feet out of your mother’s shoes<BR>or there is going to be a terrible scene<BR>it’s not just the lipstick drawn on crooked<BR>when they find how wicked we are<BR>how wicked we have been<BR>how i’ve been temptedchorus:<BR>how you tripped at every step<BR>you tripped at every step, you tripped at every step<BR>how you tripped at every stepthere’s a merry tune that starts in ""i""<BR>and ends in ""you,"" like many famous pop songs do<BR>you would sing along with little tell-tale staggers<BR>while balancing on daggers<BR>though they were killing you<BR>you looked so deadlychorusand i would try to catch you<BR>anytime you call<BR>only you drank that potion<BR>and went out of control<BR>there’s nothing to stop you<BR>so how can you fall?<BR>let me take your hand<BR>put down that frying pandarkness would become me underneath the table<BR>as the fury raged around the house<BR>your despairing tread was angry and unstable<BR>you never suspected<BR>just as that cartoon mouse<BR>went undetectedso you tripped at every stepin another world of gin and cigarettes<BR>those cocktail cabinets put mud in your eye<BR>maybe that is why you find it hard to see me<BR>and if you don’t believe me<BR>before you start to cry<BR>""don’t ever leave me""as you start to lose your grip<BR>(once you start losing your grip)<BR>you will stumble as you slip<BR>(and you will stumble and slip)<BR>as you tripped at every step<BR>you tripped at every step, you tripped at every step<BR>as you tripped at every step<BR><BR><BR><BR><BR>lyrics:you tripped at every step<BR>album:brutal youth<BR>artist:elvis costello<BR>","You Tripped At Every Step Lyrics,Brutal Youth lyrics,Brutal Youth song lyrics,Elvis Costello lyrics,Elvis Costello song lyrics,You Tripped At Every Step lyrics,you tripped at every step,brutal youth,elvis costello"
Apr 13,They Don’t Wanna Fuck Wit Me Lyrics – Supa Dupa Fly,English Lyrics,"They Don’t Wanna Fuck Wit Me Lyrics<BR><BR><BR>damn, he he he<BR>timbaland, we bout to lace em one mo time<BR>uh huh, say what?<BR>he he he he, damn he he<BR>timbaland, he he, yeah<BR>we bout to lace em one mo time<BR>alright, yeah , oohverse 1: missythe m-i to the s-s<BR>they put that on my chest<BR>my car’s the way that i flex<BR>and people say i’m dope as fuck<BR>they say i’m just too fly<BR>i make em wanna get high<BR>they want a piece of this pie<BR>but i’m just too damn chill for them<BR>no way i flip my shit<BR>it feels like a good hit<BR>and even if you buy it<BR>nigga, you can’t get smokin in this hay<BR>nigga, what you got to say<BR>iza bah bah zah zay<BR>iza zah zah zah zayverse 2: timbalandwe ridin through your hood (hood)<BR>with a dollar dank (dank)<BR>and a s-l-k (what), and a 348, what 9 (uh)<BR>two bad niggas, from the big va(bay-ay)<BR>twelve blunts a day (what)<BR>chillin on the other side of the bay (bay)<BR>who y’all think y’all is (is)<BR>tryin to get with mis (mis)<BR>you tryin to dis<BR>you think you can beat us, shit (shit)<BR>free them ill 1 to 12<BR>she’s in a benz<BR>free them ill creators<BR>just, i’m a friend, what (what)verse 3: missyi come back into my flow<BR>my people just don’t know<BR>they hate the way that i hee<BR>they hate the way that i hee-haw<BR>cuz i got too much doe<BR>you know my steelo<BR>so what you come here fo<BR>see, you don’t wanna fuck wit me<BR>get it off your chest<BR>you know who’s the best<BR>see, there’s no other yes<BR>that can get down like missy<BR>so hit you off like this<BR>and you be the witness<BR>that i’m a sure gets dick<BR>nigga what, nigga what, nigga what, nigga what, a-hehoutro: missyhey, yo timbaland<BR>yo, i’m a just (sue)<BR>dance a little bit<BR>you don’t mind if i get my boogie on do you?<BR>he he, yeah, know what i’m sayin?<BR>we don’t gotta rhyme through the whole track<BR>the track is bangin by its self<BR>know what i’m sayin?<BR>uh, yeah, yeah, yeah<BR>they don’t want<BR>to fuck with me<BR>they don’t want 5x<BR>ooh, ooh, to fuck with me<BR>wanna fuck with me<BR>they don’t want 3x<BR>oh, oh, oh, to fuck with me<BR>no they don’t<BR>they don’t wanna<BR>they don’t want<BR>no, no, no<BR>to fuck with memissy talking to fade<BR><BR><BR><BR>lyrics:they don’t wanna fuck wit me<BR>album:supa dupa fly<BR>artist:missy elliott<BR>","They Don’t Wanna Fuck Wit Me Lyrics,Missy Elliott lyrics,Missy Elliott song lyrics,Supa Dupa Fly lyrics,Supa Dupa Fly song lyrics,They Don't Wanna Fuck Wit Me lyrics,they don’t wanna fuck wit me,supa dupa fly,missy elliott"
Apr 13,Bitch Niggaz Lyrics – Chronic 2001,English Lyrics,"Bitch Niggaz Lyrics<BR><BR><BR>featuring snoop dogg, hitman & six-two[dre] some good-ass weed![snoop dogg]<BR>check it out dogg; this game is a motherfuckin trip man<BR>word on the streets<BR>everybody always tryin to run up on me<BR>hollerin about word on the street is dis nigga said dis..<BR>man i don’t give a fuck about what that nigga said man!<BR>that’s what’s wrong with you niggaz, you niggaz is just like bitches<BR>hoe-ass niggaz, talk too motherfuckin much (speak)<BR>study your own, get your own — yahmsayin?<BR>be independent nigga – beotch![dre] yeah<BR>[snoop] bitch niggaz (bitch niggaz)..<BR>bitch niggaz (bitch niggaz)..<BR>bitch-ass niggaz (beotch)..<BR>[both] bitch niggaz (bitch niggaz)..<BR>[snoop] yeah i’m talkin about you (beotch)..<BR>[dre] bitch niggaz<BR>[snoop] and you too (beotch)..[snoop dogg]<BR>hmm.. dogg..<BR>i meet mo’ bitch niggaz than hoes – look here<BR>and i really don’t know, but that’s just how it go (damn)<BR>dogg – so many niggaz like to keep up shit<BR>and just like a bitch (beotch) niggaz be talkin shit (nigga)<BR>smilin in my face and then they blast me in the back (ka-ka-ka-ka-ka)<BR>niggaz stay strapped from way back, cause payback..’ll<BR>make niggaz wanna pop that shit<BR>if you ain’t ready for the game (uh-uh) nigga stop that shit<BR>we rock that shit, my nigga dre, drop that shit (right)<BR>no mo’ talkin, i’m walkin and i’m poppin the clip<BR>glock on the hip, set-trippin dippin an’ shit<BR>if you act like a bitch (nigga) nigga you get smacked like a bitch[snoop] bitch niggaz, bitch niggaz (bitch niggaz)[dr. dre]<BR>these niggaz don’t know what the fuck is goin on<BR>yo dogg, check it kick back<BR>let me holla at these niggaz for a minute..straight off the streets of chaos and no pity<BR>the aggravated, makin these punk muh’fuckers hate it<BR>compton is the city i’m from<BR>cain’t never leave the crib without a murder wea-pon<BR>huh, i cain’t live my life on broke no mo’<BR>and most of these fools ain’t shit but cutthroats<BR>they smile in a nigga face – and for what?<BR>they got the game fucked up, and want my thang fucked up<BR>i done learned a lot, seen a whole lot<BR>the top notch nigga, i’m fiendin for that spot<BR>now peep game on what six-deuce told me[six-two]<BR>these niggaz after yo’ paper, dr. d.r.e. (what?)<BR>and these punk-ass hoes is lookin for dough<BR>you gotta watch your homeboys, cause a nigga never know<BR>oh, they’ll be around, but when yo’ paper get low<BR>just like master p said, ‘there dey go, there day go’<BR>bitch niggaz… uh-huh…{dr. dre cuts and scratches ‘attention all personnel’}<BR>{‘stop scheamin, and lookin hard’ -] audio two}<BR>{‘stop scheamin, and..an, and..an-an, and..and lookin hard’}[dr. dre]<BR>bitch nigga, a bitch nigga<BR>bitch nigga, hella bitch nigga<BR>youse a bitch nigga, motherfucker bitch nigga<BR>a bitch nigga.. a bitch nigga[hitman]<BR>i know yo’ type, so much bitch in you, if it was slightly darker<BR>lights was little dimmer my dick be stuck up in yo’ windpipe!<BR>hmm, you’d rather blow me than fight, i’m from the old school<BR>like romey rome homey yo, you owe me the right<BR>to slap you, like the bitch that you are, that wanted to cap you<BR>every since you was mad doggin me with that bitch in yo’ car<BR>fool {singing} ‘who do you think you are? mr. big stuff’<BR>man, you shit on hit, get yo’ shit bust; plus<BR>pistol-whipped, cover it up – use yo’ bitch’s blush<BR>mr. powder puff yo’, bark ain’t loud enough, huh<BR>i know chihuahuas that’s mo’ rah-rah, ha ha<BR>i have to laugh dre, i bet he take bubble baths<BR>you don’t want no trouble with the aftermath staff, trust me<BR>doggy dogg, diggy doctor plus me<BR>no youse a busta slash hussy, soft as a hush puppy<BR>must we break you down to estrogen most hated specimen’s<BR>a bitch nigga!{dr. dre cuts and scratches ‘attention all personnel’}<BR>{‘stop scheamin, and lookin hard’ -] audio two}<BR>{‘stop..stop..stop scheamin, and lookin hard’}<BR>{‘..op-stop..ah-op-op-stop-sch-sch-scheamin, and lookin hard’}<BR>{‘stop scheamin.. an-an.. an-an.. an-and lookin hard’}<BR>{‘stop scheamin, and lookin hard’}<BR>{‘stop skee-scheamin, and lookin hard’}<BR>{‘stop scheamin, and.. and.. and..<BR>stop scheamin, and lookin hard’}<BR><BR><BR><BR><BR>lyrics:bitch niggaz<BR>album:chronic 2001<BR>artist:dr. dre<BR>","Bitch Niggaz Lyrics,Bitch Niggaz lyrics,Chronic 2001 lyrics,Chronic 2001 song lyrics,Dr. Dre lyrics,Dr. Dre song lyrics,bitch niggaz,chronic 2001,dr. dre"
Apr 13,Papa Was A Rollin’ Stone Lyrics – Five Live,English Lyrics,"Papa Was A Rollin’ Stone Lyrics<BR><BR><BR>we haven’t lyrics of this song. please, add<BR>these lyrics for other users. use “correct”. thanks to you.<BR><BR><BR><BR><BR>lyrics:papa was a rollin’ stone<BR>album:five live<BR>artist:queen<BR>","Papa Was A Rollin’ Stone Lyrics,Five Live lyrics,Five Live song lyrics,Papa Was A Rollin' Stone lyrics,Queen lyrics,Queen song lyrics,papa was a rollin’ stone,five live,queen"
Apr 13,Dick Lyrics – Walking On A Thin Line,English Lyrics,Dick Lyrics<BR><BR><BR>don’t say a word<BR>your love is like a symphony<BR>brave as you dare<BR>it’s nothing but your game<BR>i’ll take off your shoes<BR>to pull you up in extasy<BR>hide and to lose<BR>that’s why i’ll force you tomove back a step (step)<BR>go back a step<BR>comon’ you shout<BR>(3x)move back a step (step)<BR>move your head like thatdick!!!!!!!!! oh dick!!!!!!!<BR>gotta go<BR>dick!!!!!!!!! yeah yeah come!now it’s time to live your fantasies<BR>(yeah yeah)<BR>and you know we have a new concept<BR>to turn the kind of lust in penalty<BR>just look what i domove back a step (step)<BR>go back a step<BR>comon’ you shout<BR>(3x)move back a step (step)<BR>move your head like thatdick!!!!!!!!! oh dick!!!!!!!<BR>gotta go<BR>dick!!!!!!!!! yeah yeah come!<BR><BR><BR><BR><BR>lyrics:dick<BR>album:walking on a thin line<BR>artist:guano apes<BR>,"Dick Lyrics,Dick lyrics,Guano Apes lyrics,Guano Apes song lyrics,Walking On A Thin Line lyrics,Walking On A Thin Line song lyrics,dick,walking on a thin line,guano apes"
Apr 13,Baila Me Lyrics – Este Mundo,English Lyrics,Baila Me Lyrics<BR><BR><BR>baila me (gipsy kings)cuando sei maria dolores<BR>cuando sei quei mal d’amore<BR>cuando sei quei mal a su vera<BR>cuando sei me va al dottorebaila baila baila baila<BR>baila baila baila me<BR>esta rumba a ta gitana<BR>que yo siempre cantare<BR>pero yo siempre cantare<BR>pero yo siempre cantare<BR>esta rumba a ta gitana<BR>que yo siempre cantareque solo vivo enamore te<BR>que solo vivo enamore te<BR>me enamore de esta gitana<BR>que ya se ponga a bailando<BR><BR><BR><BR><BR>lyrics:baila me<BR>album:este mundo<BR>artist:gipsy kings<BR>,"Baila Me Lyrics,Baila Me lyrics,Este Mundo lyrics,Este Mundo song lyrics,Gipsy Kings lyrics,Gipsy Kings song lyrics,baila me,este mundo,gipsy kings"
Apr 13,Fucked Up Once Again Lyrics – American Grafishy,English Lyrics,Fucked Up Once Again Lyrics<BR><BR><BR>chorus:<BR>oh oh oh fucked up once again<BR>no more rivers of blood<BR>taking over my dream of love<BR>feel a bit of poetry in my life<BR>but it all could change in just one nightchorusreoccuring nightmares disturb<BR>everyone who let´s them occur<BR>the very same is true in life<BR>so shed a little light to make it all rightchorusseems some lessons are not learned<BR>repeat the course or you´ll return<BR>back to the part that was left out<BR>pieces of the part thrown all aboutchoruslooks messed up once more again<BR>can´t cover it up won´t pretend<BR>have to return to a new start<BR>pick another direction<BR>now comes the hard partchorusfucked up never again<BR><BR><BR><BR><BR>lyrics:fucked up once again<BR>album:american grafishy<BR>artist:flipper<BR>,"Fucked Up Once Again Lyrics,American Grafishy lyrics,American Grafishy song lyrics,Flipper lyrics,Flipper song lyrics,Fucked Up Once Again lyrics,fucked up once again,american grafishy,flipper"
