Date,Title,Categories,Lyrics,Tag
" August 5, 2022",Beach house Lyrics -  Alex Hope,English Lyrics,"Beach house Lyrics -  Alex Hope <BR><BR><BR>[Verse 1]<BR>Boy number one made a picnic for two<BR>Saw he was nervous, I thought it was cute<BR>Until I found out that his mom made the food<BR>It was good though<BR>Boy number two had a beautiful face<BR>I highly agreed to go back to his place<BR>His wife really had some impeccable taste<BR>She was sweet though<BR>[Pre-Chorus]<BR>I've been on this ride<BR>This rollercoaster's a carousel<BR>And I'm getting nowhere<BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Chorus]<BR>Boys around the world, I want to believe that<BR>When you chase a girl, it's not just huntin' season<BR>I can see the future, say it like you mean it<BR>""I've got a beach house in Malibu<BR>And I'm probably gonna hurt your feelings""<BR>""I'm probably gonna hurt your feelings""<BR>""I'm probably gonna hurt you""<BR>[Verse 2]<BR>Boy number twelve had a look in his eyes<BR>Brought up his ex and he started to cry<BR>Told me he loved me the very first night<BR>Oh, no<BR>Who knows what I'm in for with<BR>Boy number I-can't-keep-count-anymore?<BR>[Pre-Chorus]<BR>I've been on this ride<BR>This rollercoaster's a carousel<BR>And I'm getting nowhere<BR>[Chorus]<BR>Boys around the world, I want to believe that<BR>When you chase a girl, it's not just huntin' season<BR>I can see the future, say it like you mean it<BR>""I've got a beach house in Malibu<BR>And I'm probably gonna hurt your feelings""<BR><BR><BR><BR>Produced By:Alex Hope<BR>Written By:Carly Rae Jepsen, Nate Cyphert & Alex Hope<BR>Programmer:Alex Hope & Rob Cohen<BR>Mixing Engineer:Mitch McCarthy<BR>Synthesizer:Alex Hope<BR>Guitar:Alex Hope<BR>Background Vocals:Nate Cyphert<BR>Additional Vocals:Ben Romans, Jared Manierka, Bobby Wooten, Tony Marino & Joey Hendricks<BR>Mastering Engineer:Emily Lazar<BR>Release Date:August 5, 2022","Beach house Lyrics -  Alex Hope,Pop,Canada"
" November 15, 2021",All too well (10 minute version) (taylor’s version) [live acoustic] Lyrics -  Taylor Swift,English Lyrics,"All too well (10 minute version) (taylor’s version) [live acoustic] Lyrics -  Taylor Swift <BR><BR><BR>[Verse 1]<BR>I walked through the door with you, the air was cold<BR>But something 'bout it felt like home somehow<BR>And I left my scarf there at your sister's house<BR>And you've still got it in your drawer, even now<BR><BR>[Verse 2]<BR>Oh, your sweet disposition and my wide-eyed gaze<BR>We're singing in the car, getting lost upstate<BR>Autumn leaves falling down like pieces into place<BR>And I can picture it after all these days<BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Pre-Chorus]<BR>And I know it's long gone and<BR>That magic's not here no more<BR>And I might be okay, but I'm not fine at all<BR>Oh, oh, oh<BR>[Chorus]<BR>'Cause there we are again on that little town street<BR>You almost ran the red 'cause you were lookin' over at me<BR>Wind in my hair, I was there<BR>I remember it all too well<BR>[Verse 3]<BR>Photo album on the counter, your cheeks were turning red<BR>You used to be a little kid with glasses in a twin-sized bed<BR>And your mother's telling stories 'bout you on the tee-ball team<BR>You told me 'bout your past, thinking your future was me<BR>And you were tossing me the car keys, ""Fuck the patriarchy""<BR>Key chain on the ground, we were always skipping town<BR>And I was thinking on the drive down, any time now<BR>He's gonna say it's love, you never called it what it was<BR>'Til we were dead and gone and buried<BR>Check the pulse and come back swearing it's the same<BR>After three months in the grave<BR>And then you wondered where it went to as I reached for you<BR>But all I felt was shame and you held my lifeless frame<BR><BR><BR><BR>Produced By:Taylor Swift<BR>Written By:Liz Rose & Taylor Swift<BR>Guitar:Taylor Swift<BR>Recorded At:AMC Bay Plaza Cinema 13 (New York City, U.S.)<BR>Release Date:November 15, 2021","All too well (10 minute version) (taylor’s version) [live acoustic] Lyrics -  Taylor Swift,Rock,Country,Pop,Pop-Rock,Ballad,Alternative Country,Alternative Pop,Alternative,Alternative Rock,Pop Country,Acoustic,Singer-Songwriter,Live"
" August 12, 2013",All of me Lyrics -  Phil Joly,English Lyrics,"All of me Lyrics -  Phil Joly <BR><BR><BR>[Verse 1]<BR>What would I do without your smart mouth?<BR>Drawing me in and you kicking me out<BR>You've got my head spinning, no kidding<BR>I can't pin you down<BR>What's goin' on in that beautiful mind?<BR>I'm on your magical mystery ride<BR>And I'm so dizzy, don't know what hit me<BR>But I'll be alright<BR><BR>[Pre-Chorus]<BR>My head's under water, but I'm breathing fine<BR>You're crazy and I'm out of my mind<BR><BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Chorus]<BR>'Cause all of me loves all of you<BR>Love your curves and all your edges<BR>All your perfect imperfections<BR>Give your all to me, I'll give my all to you<BR>You're my end and my beginning<BR>Even when I lose, I'm winning<BR><BR>[Post-Chorus]<BR>'Cause I give you all of me<BR>And you give me all of you, oh-oh<BR><BR>[Verse 2]<BR>How many times do I have to tell you?<BR>Even when you're crying, you're beautiful, too<BR>The world is beating you down, I'm around<BR>Through every mood<BR>You're my downfall, you're my muse<BR>My worst distraction, my rhythm and blues<BR>I can't stop singing, it's ringing<BR>In my head for you<BR><BR>[Pre-Chorus]<BR>My head's under water, but I'm breathing fine<BR>You're crazy and I'm out of my mind<BR><BR><BR><BR>Produced By:Phil Joly, John Legend & Dave Tozer<BR>Written By:John Legend & Toby Gad<BR>Assistant Producer:Phil Joly<BR>Engineer:Jason Agel & Dave Tozer<BR>Assistant Engineer:Phil Joly, Dave Rowland & Kenta Yonesaka<BR>Keyboards:Dave Tozer & Mark Williams<BR>Piano:John Legend<BR>Mixing Engineer:Dave Tozer<BR>Mastering Engineer:Dave Kutch<BR>Label:Columbia Records & G.O.O.D. Music<BR>Release Date:August 12, 2013<BR>All of Me Covers:All Of Me (Cover) by Fifth Harmony, All of Me by Midnite String Quartet, All Of Me by KIDZ BOP Kids, All Of Me by CHANYEOL, All of Me by Paul Kim & Ta...<BR>All of Me Remixes:Decade of Pop: 100 Song Mashup by DJ Earworm, All of Me (Duet Version) by John Legend (Ft. Hunter Hayes & Jennifer Nettles), All of Me (Violin Remix)...","All of me Lyrics -  Phil Joly,Pop,R&B,Soul Pop,Singer-Songwriter,Adult Contemporary,Easy Listening,Piano,Soul,Ballad"
" June 10, 2022",Glimpse of us Lyrics -  Connor McDonough,English Lyrics,"Glimpse of us Lyrics -  Connor McDonough <BR><BR><BR>[Verse 1]<BR>She'd take the world off my shoulders<BR>If it was ever hard to move<BR>She'd turn the rain to a rainbow<BR>When I was living in the blue<BR>Why then, if she's so perfect<BR>Do I still wish that it was you?<BR>Perfect don't mean that it's workin'<BR>So what can I do? (Ooh)<BR><BR>[Pre-Chorus]<BR>When you're out of sight<BR>In my mind<BR><BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Chorus]<BR>'Cause sometimes I look in her eyes<BR>And that's where I find a glimpse of us<BR>And I try to fall for her touch<BR>But I'm thinkin' of the way it was<BR>Said I'm fine and said I moved on<BR>I'm only here passing time in her arms<BR>Hopin' I'll find a glimpse of us<BR><BR>[Verse 2]<BR>Tell me he savors your glory<BR>Does he laugh the way I did?<BR>Is this a part of your story?<BR>One that I had never lived<BR>Maybe one day, you'll feel lonely<BR>And in his eyes, you'll get a glimpse<BR>Maybe you'll start slippin' slowly and find me again<BR><BR>[Pre-Chorus]<BR>When you're out of sight<BR>In my mind<BR><BR>[Chorus]<BR>'Cause sometimes I look in her eyes<BR>And that's where I find a glimpse of us<BR>And I try to fall for her touch<BR>But I'm thinkin' of the way it was<BR>Said I'm fine and said I moved on<BR>I'm only here passing time in her arms<BR>Hopin' I'll find a glimpse of us<BR><BR><BR><BR>Produced By:Connor McDonough<BR>Written By:Riley McDonough, Joel Castillo, Connor McDonough, Idarose & Joji<BR>Distributor:Warner Music Group<BR>Copyright:Warner Records & 88rising<BR>Vocals:Joji<BR>Video Producer:Andy Ruse<BR>Video Editor:Dan Streit<BR>Video Director:Dan Streit<BR>Label:Warner Records & 88rising<BR>Recording Engineer:Francisco Ramirez<BR>Mixing Engineer:Jeff Ellis<BR>Mastering Engineer:Dale Becker<BR>Release Date:June 10, 2022<BR>Glimpse of Us Covers:Glimpse of Us by Madilyn & ​glimpse of us by Emlyn","Glimpse of us Lyrics -  Connor McDonough,Pop,Alternative Pop,Alternative,Adult Contemporary,Singer-Songwriter,Ballad,Piano"
" August 5, 2022","Umm hmm Lyrics -  HitmanAudio , Khris James",English Lyrics,"Umm hmm Lyrics -  HitmanAudio , Khris James <BR><BR><BR>[Intro]<BR>(I got Hitman on the beat)<BR>Uh<BR>(Top, nigga)<BR>[Verse 1]<BR>Spin it, don't compare me to these broke-ass niggas<BR>I ain’t never blow the whistle<BR>Still see all my hoes official<BR>Know I control it by buyin' all the stolen pistols, yeah<BR>Can't tell me shit ’bout nothin' he said, he'll leave you dead, I know my nigga<BR>We make hot, exotic rentals<BR>When you see that window roll down<BR>Don't fight back 'til that pole sound<BR>This KelTec could knock hoes down<BR>Bitch, get up out the way<BR>Youngin sixteen, that's who we got with the Drac' and he ain't got no aim<BR>Uh, frontin’ that frrt and blowin’ flames<BR>We gon' fight these cases with tactics, we don’t give no names<BR>4KTrey pallbearers, gravediggers, free Five, they got my slime in chains<BR>Talk 'nough rah-rah, niggas, these niggas gon' die they touch my fuckin' chain<BR>Mhm<BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Chorus]<BR>Kickin’ shit, mhm<BR>I hit that bitch, mhm<BR>I kick my stick, mhm<BR>I'm with that shit, that mhm<BR>Got hella bats, mhm<BR>Big-ass gats, mhm<BR>Foreign whips, mhm<BR>My bitch got a big old ass, mhm<BR>[Verse 2]<BR>Haha, laughin', but I'll shoot you in your shit, hold up, baow, baow<BR>Take her, then I turn up your lil' bitch, hold up, wow, wow<BR>I came with it, make her scrape this extra water on my wrist<BR>I got the money, I'm juggin', I'm bouncin', I'm bootin', know nothin' 'bout no juggernaut<BR>I got them youngins, them hitters, them killers, you know they gon' turn this shit up a notch<BR>I got your ho and she bootin', I buy her a booty, she take 'em all to your spot<BR>I put your bitch on a mission, she comin' back with it, I buy her Chanel, uh<BR>Bitch, I crash out with that semi, they gon' call 12<BR>Do the dash from them, skrrt<BR>We don't stop for nothin', skrrt<BR>Hold on, scrape the bowl, skrrt, skrrt<BR>I'm a savage on these hoes<BR>I don't wait for nothin', we'll drive off for to split them on the road<BR>[Chorus]<BR>Kickin' shit, mhm<BR>I hit that bitch, mhm<BR>I kick my stick, mhm<BR>I'm with that shit, that mhm<BR>Got hella bats, mhm<BR>Big-ass gats, mhm<BR>Foreign whips, mhm<BR>My bitch got a big old ass, mhm<BR><BR><BR><BR>Produced By:HitmanAudio & Khris James<BR>Written By:YoungBoy Never Broke Again, HitmanAudio, Khris James & Julien Anderson<BR>Mixing Engineer:Jason Goldberg<BR>Mastering Engineer:Jason Goldberg<BR>Recording Engineer:Khris James<BR>A&R Director:Lanre Gaba<BR>A&R Administrator:Eric King<BR>Licensor:IMPEL, CMRRA, PEDL, AMRA, LatinAutor, UBEM, BMI, ASCAP & Warner Music Group<BR>Publisher:Forward Music Publishing, Reservoir Media, ABRAMUS, Sony Music Entertainment, SOLAR Music Rights Management, Warner Music Group, Create Music Group &...<BR>Copyright:Never Broke Again & Atlantic Records<BR>Label:Never Broke Again & Atlantic Records<BR>Distributor:Atlantic Records<BR>Release Date:August 5, 2022","Umm hmm Lyrics -  HitmanAudio , Khris James,Rap,Dirty South,Gangsta Rap,Trap"
 1998,Breathless Lyrics -  Shankar Mahadevan,English Lyrics,"Breathless Lyrics -  Shankar Mahadevan <BR><BR><BR>Koi jo mila to mujhe aisa lagta tha<BR>Jaise meri saari duniya main geeton ki rut<BR>Aur rangon ki barkha hai khushbu ki aandhi hai<BR>Mehki hui si ab saari fizaayen hain<BR>Behki hui si ab saari hawaayen hain<BR>Khoyi hui si ab saari dishaayen hain<BR>Badli hui se ab saari adaayen hain<BR>Jaagi ummengein hain, dhadak raha ahi dil<BR>Sanson main toofaan hain, hoton pe nagme hain<BR>Aakhon main sapne hain, sapnon main beete hue<BR>Saare vo lamhe hain<BR>Jab koi aaya tha, nazron pe chhaya tha<BR>Dil main samaya tha, kaise main bataun tumhe<BR>Kaise use paaya tha, pyaar ke chehre pe bikhri jo julphen<BR>To aisa lagta tha jaise kohre ke peechhe<BR>Ek os main dhula hua phool khila hai jaise<BR>Badal main ik chaand chhupa hai<BR>Aur jhaank raha hai jaise raat ke parde main<BR>Ek savera hai roshan roshan aakhon main<BR>Sapnon ka saagar jismain prem sitaron ki chaadar<BR>Jaise jhalak rahi hai<BR>Lahron lahron baat kare to jaise moti barse<BR>Jaise kahin chandi ki payal goonjey<BR>Jaise kahin sheeshe ke jaam girey<BR>Aur chhann se tootey jaise koi chhip ke sitaar bajaye<BR>Jaise koi chaandni raat main gaye<BR>Jaise koi hole se paas bulaye<BR>Kaisi meethi baatain thee vo<BR>Kaisi mulakaatein thee vo<BR>Jab maine jaana tha<BR>Nazron se kaise pighalte hain dil<BR>Aur aarzoo paati hai kaise manzil<BR>Aur kaise utarta hai chaand jameen par<BR>Kaise kabhi lagta hai swarg agar hai<BR>To bas hai yahin par<BR>Usne bulaya mujhe, aur samjhaya mujhe<BR>Hum jo mile hain, hamain aise hi milna tha<BR>Gul jo khile hain, unhe aise hi khilna tha<BR>Janmo ke bandhan, janmo ke rishtey hain<BR>Jab bhi hum janme to hum yuhin milte hain<BR>Kaanon main mere jaise, shahed sa ghulne lage<BR>Khwaabon ke dar jaise aakhon main khulne lage<BR>Khwaabon ki duniya bhi kitni haseen aur<BR>Kaisi rangeen thee khwaabon ki duniya<BR>Jo kahne ko thee par kahin bhi nahi thee<BR>Khwaab jo toote mere, aakh jo khuli meri<BR>Hosh jo aaya mujhe<BR>Maine dekha maine jaana<BR>Vo jo kabhi aaya tha, nazron pe chhaya tha<BR>Dil main samaya tha, ja bhi chuka hai<BR>Aur dil mera hai ab tanha tanha<BR>Na to koi armaan hai, na koi tamanna hai<BR>Aur na koi sapna hai<BR>Ab jo mere din aur ab jo meri ratain hain<BR>Unmain sirf aansoon hain<BR>Unmain seif dard ki ranj ki batain hain<BR>Aur pharyaadein hain<BR>Mera ab bhi koi nahi main hoon aur khoye<BR>Hue pyaar ki yaadein hain (3)<BR><BR><BR><BR>Produced By:Shankar Mahadevan<BR>Written By:Javed Akhtar<BR>Release Date:1998","Breathless Lyrics -  Shankar Mahadevan,Pop,Nineties,Indie Pop"
" October 29, 2013","She knows Lyrics -  J. Cole , Ken Lewis",English Lyrics,"She knows Lyrics -  J. Cole , Ken Lewis <BR><BR><BR>[Intro: J. Cole & Amber Coffman (Sampled)]<BR>She knows<BR>She knows, ayy<BR>Bad things happen to the people you love<BR>And you find yourself praying up to heaven above<BR>But honestly, I've never had much sympathy<BR>'Cause those bad things, I always saw them coming for me<BR>I'm gonna run, run away (Oh, I), run run away, run away (Oh, I-I-I)<BR>Run away and never come back (Well, all right)<BR>Run run away, run run away (Oh, I), run away (Oh, I-I-I)<BR>Show 'em that your color is black (Well, all right)<BR><BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Verse 1: J. Cole]<BR>Damned if I do, damned if I don't<BR>You know I got a girl back home<BR>You got a man what you want, what you want?<BR>What these bitches want from a nigga?<BR>On some DMX shit, huh<BR>I know them other niggas love tricking<BR>On some BMX shit, but not me<BR>Now I'm sure you done heard about me<BR>A black star, Mos Def, Kweli<BR>Good so them bad hoes try me, they try me<BR>This is Martin Luther King in the club, getting dubs<BR>With a bad bitch in his ear, sayin' that she down for whatever<BR>In the back of his mind is Coretta<BR><BR>[Chorus: J. Cole]<BR>And she knows, she knows<BR>And I know she knows, and I know she knows<BR>And deep down, she knows, she knows<BR>And I know she knows, and I know she knows<BR><BR>[Refrain: J. Cole with Amber Coffman]<BR>Well, all right, oh, I, oh, I-I-I<BR>I can't be what you want from me, well, all right<BR>Oh, I, oh, I-I-I<BR>I can't be what you want from me, well, all right<BR><BR><BR><BR>Featuring:Amber Coffman & Cults<BR>Produced By:J. Cole & Ken Lewis<BR>Written By:DMX, Madeline Mckenna, Brian Oblivion & J. Cole<BR>Mixing Engineer:Juro “Mez” Davis<BR>Recording Engineer:Juro “Mez” Davis<BR>Additional Producer:Ken Lewis<BR>Scratcher:DJ Dummy<BR>Additional Strings:Ken Lewis<BR>Label:Columbia Records, Roc Nation & Dreamville<BR>Assistant Engineer:Sam Giannelli<BR>Recorded At:Premier Studios (New York, NY)<BR>Release Date:October 29, 2013<BR>She Knows Samples:Bad Things by Cults","She knows Lyrics -  J. Cole , Ken Lewis,Rap"
" March 9, 1999",Man! i feel like a woman! Lyrics -  Robert John Lange,English Lyrics,"Man! i feel like a woman! Lyrics -  Robert John Lange <BR><BR><BR>[Intro]<BR>Let's go, girls!<BR>Come on!<BR>[Verse 1]<BR>I'm going out tonight<BR>I'm feelin' alright<BR>Gonna let it all hang out<BR>Wanna make some noise<BR>Really raise my voice<BR>Yeah, I wanna scream and shout<BR>No inhibitions<BR>Make no conditions<BR>Get a little outta line<BR>I ain't gonna act politically correct<BR>I only wanna have a good time<BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Pre-Chorus]<BR>The best thing about being a woman<BR>Is the prerogative to have a little fun and...<BR>[Chorus]<BR>Oh-oh-oh, go totally crazy<BR>Forget I'm a lady<BR>Men's shirts, short skirts<BR>Oh-oh-oh, really go wild<BR>Yeah, doin' it in style<BR>Oh-oh-oh, get in the action<BR>Feel the attraction<BR>Color my hair, do what I dare<BR>Oh-oh-oh, I wanna be free<BR>Yeah, to feel the way I feel<BR>Man! I feel like a woman!<BR>[Verse 2]<BR>The girls need a break<BR>Tonight we're gonna take<BR>The chance to get out on the town<BR>We don't need romance<BR>We only wanna dance<BR>We're gonna let our hair hang down<BR>[Pre-Chorus]<BR>The best thing about being a woman<BR>Is the prerogative to have a little fun and...<BR><BR><BR><BR>Produced By:Robert John Lange<BR>Written By:Robert John Lange & Shania Twain<BR>Drums:Paul Leim<BR>Fretless Bass:Joe Chemay<BR>Electric Bass:Joe Chemay<BR>Guitar:Biff Watson<BR>Electric Sitar:Dann Huff<BR>Synthesizer:John Hobbs<BR>Background Vocals:Robert John Lange & Shania Twain<BR>Electric Guitar:Brent Mason<BR>Pedal Steel:Paul Franklin<BR>Fiddle:Stuart Duncan, Rob Hajacos, Joe Spivey, Glen Duncan & Aubrey Haynie<BR>Label:Mercury Nashville Records<BR>Release Date:March 9, 1999","Man! i feel like a woman! Lyrics -  Robert John Lange,Pop,Country,Rock,Nineties,Feminism,Pop Country,Canada,Singer-Songwriter"
" August 4, 2022",Can’t be us Lyrics -  M1OnTheBeat,English Lyrics,"Can’t be us Lyrics -  M1OnTheBeat <BR><BR><BR>[Intro: Headie One]<BR>Ari Beats<BR>M1OnTheBeat<BR>Turn<BR>One<BR>[Chorus: Headie One]<BR>I'm feelin' like EST 'cah everyone shine together (Turn, turn)<BR>'Course, the 9 can't flick like we<BR>Big lip look like he don't have a tenner<BR>I won't lie to the industry<BR>Somebody don't love their members<BR>Look in the mirror and ask yourself if you been in the trenches, pussy<BR>Who's your opps? Can't be us (No)<BR>Pree the block, must be bruck (No)<BR>Pree the board, must be mud<BR>They get it online, not back in blood (Turn)<BR>Can't be hate? Must be love (Told me turn)<BR>Can't be beef? Must be brunch (Turn, told me turn, ah)<BR>You're involved? Can't be much (Turn, turn)<BR>Where you from? Must be cunch<BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Verse 1: Headie One]<BR>SJ got half the 9 on a shank<BR>Startin' to feel like a TBT (One)<BR>So I give my young guys the four-by-four<BR>Tell them to go to the L, not 3x3<BR>They see me and wanted some clout<BR>I rose the crime rate, ask the BBC (Ask the BBC)<BR>They had to go next block for the GBG<BR>See a man get slapped like he just went and made a G.I. Jane joke on G-A-N-G<BR> (Bap)<BR>I jeeted out shh, and it won't get leaked<BR>She know her secrets are safest with me (Shawty)<BR>Tell the jakes, ""Free man up""<BR>Who shot shh? Can't be Bug<BR> (Bine)<BR>All of this bine, like, get chucked<BR>I knew soon someone will run out of luck (Turn)<BR>[Chorus: Headie One & Abra Cadabra]<BR>I'm feelin' like EST 'cah everyone shine together (Turn, turn)<BR>'Course, the 9 can't flick like we<BR>Big lip look like he don't have a tenner<BR>I won't lie to the industry<BR>Somebody don't love their members<BR>Look in the mirror and ask yourself if you been in the trenches, pussy<BR>Who's your opps? Can't be us (No)<BR>Pree the block, must be bruck (No)<BR>Pree the board, must be mud<BR>They get it online, not back in blood (Turn)<BR>Can't be hate? Must be love (Told me turn)<BR>Can't be beef? Must be brunch (Turn, told me turn, ah)<BR>You're involved? Can't be much (Turn, turn)<BR>Where you from? Must be cunch (Grr)<BR><BR><BR><BR>Produced By:M1OnTheBeat, Ari Beats (Producer), Jakik & CD.mp3<BR>Written By:Headie One, Bandokay & Abra Cadabra<BR>Video Director:Headie One & DON Productions<BR>Mastering Engineer:ADP<BR>Mixing Engineer:ADP<BR>Engineer:Charlie Rolfe<BR>Primary Artists:Headie One, Bandokay & Abra Cadabra<BR>Release Date:August 4, 2022","Can’t be us Lyrics -  M1OnTheBeat,Rap,UK,Drill,UK Drill,UK Rap"
" July 29, 2022",Genesis Lyrics -  Budd Dwyer,English Lyrics,"Genesis Lyrics -  Budd Dwyer <BR><BR><BR>[Intro]<BR>Hey, you, yeah, I'm talkin' to you<BR>Get over here, I said, ""Get over here""<BR>Gutter chump, ahaha<BR>You know they say that money is the root of all evil<BR>Oh, no wonder I love it so much<BR><BR>[Chorus: ODDY NUFF DA $NOW LEOPARD]<BR>Fuck an-fuck an introduction, bitch, you already know<BR>$uicide death row, $uicide death row<BR>Fuck an-fuck an introduction, bitch, you already know<BR>$uicide death row, ridin' slow-mo in a four<BR>Fuck an-fuck an introduction, bitch, you already know<BR>$uicide death row, $uicide death row<BR>Fuck an-fuck an introduction, bitch, you already know<BR>$uicide death row, ridin' slow-mo in a four<BR><BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Verse 1: Ruby da Archangel]<BR>Ayy, sold my soul to the Grey, became a household name<BR>I claimed my grave and chained my name<BR>I'm out the game, I don't play to win<BR>I don't play at all and win by default<BR>I climbed to the top just to see how far down I would fall (Yikes)<BR>Looked up at the heavens and thought it looked small<BR>Below me, a valley of demons constantly schemin'<BR>I look back down, thinking ""Fuck all of y'all""<BR>I came into this world as an accident<BR>Blazin' trails just to get a whiff of that blackened scent<BR>Pull up in the Porsche if the Benz got in an accident (Fuck)<BR>I'ma have to get my car wrapped again<BR>I'm back again, back against the wall<BR>Tryna live it up before the curtain falls<BR>White knuckle grip holdin' up my Grey cabal<BR>Any questions? Give one of my managers a call (Bitch)<BR>[Chorus: ODDY NUFF DA $NOW LEOPARD]<BR>Fuck an-fuck an introduction, bitch, you already know<BR>$uicide death row, $uicide death row<BR>Fuck an-fuck an introduction, bitch, you already know<BR>$uicide death row, ridin' slow-mo in a four<BR>Fuck an-fuck an introduction, bitch, you already know<BR>$uicide death row, $uicide death row<BR>Fuck an-fuck an introduction, bitch, you already know<BR>$uicide death row, ridin' slow-mo in a four<BR><BR><BR><BR>Produced By:Budd Dwyer<BR>Written By:Aristos Petrou & Scott Arceneaux Jr.<BR>Label:G*59 Records<BR>Distributor:The Orchard<BR>Copyright:G*59 Records<BR>Persona Used:Lil Apache & RUBY DA ARCHANGEL<BR>Mastering Engineer:Sambo Bachrack<BR>Mixing Engineer:Sambo Bachrack<BR>Release Date:July 29, 2022<BR>Genesis Samples:Game Over (Super Mario World) by Koji Kondo & Ugly by $UICIDEBOY$","Genesis Lyrics -  Budd Dwyer,Rap,Cloud Rap,Trap,Hip-Hop"
 1991,Tiara Lyrics -  M Nasir,English Lyrics,"Tiara Lyrics -  M Nasir <BR><BR><BR>Lirik ""Tiara"" oleh Kris<BR>[Intro]<BR>Tiara, menggamit kenangan zaman persekolahan<BR>Tiara, ku mimpi kita bersanding atas kayangan<BR>Seakan bisa kusentuh peristiwa semalam<BR>Di malam pesta engkau bisikkan<BR>Kata azimat di telinga<BR>Kita, terpaksa berpisah untuk mencari arah<BR>Kita, dipukul ombak hidup alam yang nyata<BR>Engkau jauh meniti puncak menara gading<BR>Yang menjanjikan hidup sempurna<BR>Tapi aku hanya, tunduk ke bumi<BR>Hidup tertekan<BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Chorus]<BR>Jika kau bertemu aku begini<BR>Berlumpur tubuh dan keringat membasah bumi<BR>Di penjara terkurung terhukum<BR>Hanya bertemankan sepi<BR>Bisakah kau menghargai<BR>Cintaku yang suci ini<BR>Oh! Tiara, pedihnya<BR>Dapatkah kau merasakan<BR>[Chorus]<BR>Jika kau bertemu aku begini<BR>Berlumpur tubuh dan keringat membasah bumi<BR>Di penjara terkurung terhukum<BR>Hanya bertemankan sepi<BR>Bisakah, masih bisakah<BR>Engkau hargai cintaku lagi<BR>Oh! Tiara pedihnya dapatkah kau merasakan<BR>Oh! Tiara pedihnya dapatkah kau merasakannya<BR>Tiara, Oh!<BR><BR><BR><BR>Produced By:M Nasir<BR>Written By:M Nasir<BR>Release Date:1991","Tiara Lyrics -  M Nasir,R&B"
